Area (Hectares),N,P,K,pH,Temperature,Rainfall,Humidity,Crop Name,Yield
0.393491130,84,20,28,5.1,27,193,73,Paddy,1433.8922
0.066633857,90,12,26,7.9,14,243,64,Paddy,2789.1264
0.097664146,90,12,26,7.9,10,197,72,Paddy,1428.2240
0.178068841,84,20,28,5.1,28,212,68,Paddy,1156.6138
0.223350487,84,20,28,5.1,20,176,88,Paddy,1944.3284
1.012099880,90,12,26,7.9,27,205,72,Paddy,1238.3429
0.707333245,84,20,28,5.1,32,161,69,Paddy,1888.1074
0.540584542,84,20,28,5.1,12,216,83,Paddy,2659.6643
0.092958864,90,12,26,7.9,15,174,74,Paddy,1494.0761
0.109431443,90,12,26,7.9,9,221,84,Paddy,1638.9377
0.190501497,84,20,28,5.1,22,153,83,Paddy,1778.9633
0.581850207,84,20,28,5.1,8,190,88,Paddy,1167.5478
0.155396637,90,12,26,7.9,20,227,76,Paddy,2506.1184
0.033168287,90,12,26,7.9,22,229,71,Paddy,1390.1969
0.285489694,84,20,28,5.1,27,162,68,Paddy,2428.6781
0.061816236,90,12,26,7.9,19,228,61,Paddy,2442.9824
0.086554450,90,12,26,7.9,16,228,62,Paddy,2259.2274
0.207391031,84,20,28,5.1,28,178,80,Paddy,1657.6699
0.144755678,90,12,26,7.9,12,207,77,Paddy,1051.4754
0.376092619,84,20,28,5.1,27,245,58,Paddy,1826.7280
0.020369047,90,12,26,7.9,31,191,76,Paddy,1793.3758
0.028746488,90,12,26,7.9,12,209,63,Paddy,1701.7867
0.662275754,84,20,28,5.1,24,151,71,Paddy,2498.8615
0.033163925,90,12,26,7.9,10,207,77,Paddy,1867.2639
0.394806099,84,20,28,5.1,32,227,87,Paddy,1771.0320
0.314239943,84,20,28,5.1,8,175,88,Paddy,1859.1630
0.103042455,90,12,26,7.9,8,191,69,Paddy,1490.9520
0.057485230,90,12,26,7.9,24,156,86,Paddy,1186.9395
0.175738779,84,20,28,5.1,17,220,77,Paddy,1587.9677
0.170274134,84,20,28,5.1,26,150,86,Paddy,2799.8868
0.462198152,84,20,28,5.1,30,214,60,Paddy,1857.0327
0.245561286,84,20,28,5.1,26,242,88,Paddy,1777.3204
0.124529445,90,12,26,7.9,17,176,55,Paddy,2353.4784
0.134308797,90,12,26,7.9,23,212,86,Paddy,1748.1464
0.443194124,84,20,28,5.1,9,245,70,Paddy,2648.1638
0.085975835,90,12,26,7.9,23,154,56,Paddy,1763.8965
0.110323111,90,12,26,7.9,19,247,60,Paddy,962.1438
0.154262465,90,12,26,7.9,13,201,59,Paddy,2503.0633
0.389034951,84,20,28,5.1,24,250,61,Paddy,2848.2987
0.090241688,90,12,26,7.9,13,218,86,Paddy,2020.8371
0.495507739,84,20,28,5.1,15,169,73,Paddy,1220.0910
0.162246056,84,20,28,5.1,29,236,64,Paddy,1355.6713
0.188502087,84,20,28,5.1,19,185,56,Paddy,2169.5538
0.296066829,84,20,28,5.1,15,160,68,Paddy,1122.9193
0.231769969,84,20,28,5.1,20,181,79,Paddy,1100.6248
0.274574883,84,20,28,5.1,9,206,68,Paddy,1483.9828
0.196566415,84,20,28,5.1,21,225,86,Paddy,2768.1773
0.089707800,90,12,26,7.9,23,196,55,Paddy,2690.1780
0.079275871,90,12,26,7.9,16,235,79,Paddy,2231.9459
0.074110850,90,12,26,7.9,24,205,59,Paddy,1530.1981
0.085946655,90,12,26,7.9,32,216,70,Paddy,1189.4770
0.005741626,90,12,26,7.9,18,159,74,Paddy,2274.9888
0.240534758,84,20,28,5.1,7,242,55,Paddy,2167.8587
0.008637430,90,12,26,7.9,13,217,75,Paddy,2551.1829
0.145384322,90,12,26,7.9,12,189,68,Paddy,2428.6183
0.137850263,90,12,26,7.9,22,188,79,Paddy,2865.5518
0.056611768,90,12,26,7.9,20,187,79,Paddy,2520.3127
0.087421836,90,12,26,7.9,32,171,82,Paddy,1677.9135
0.094368957,90,12,26,7.9,7,241,57,Paddy,2459.2965
0.127457024,90,12,26,7.9,11,192,71,Paddy,1524.2893
0.770178587,84,20,28,5.1,9,234,77,Paddy,1024.5253
0.044195986,90,12,26,7.9,16,180,84,Paddy,1995.4042
0.069045735,90,12,26,7.9,25,181,61,Paddy,2490.7845
0.483081754,84,20,28,5.1,27,241,77,Paddy,2814.8182
0.068968121,90,12,26,7.9,21,197,88,Paddy,2795.6090
0.125950001,90,12,26,7.9,11,198,77,Paddy,2342.7030
0.190060917,84,20,28,5.1,18,215,75,Paddy,1818.2756
0.051352782,90,12,26,7.9,7,222,72,Paddy,2478.5491
0.132154119,90,12,26,7.9,18,204,61,Paddy,1966.2849
0.036707682,90,12,26,7.9,9,160,61,Paddy,2265.9098
0.083446748,90,12,26,7.9,19,196,68,Paddy,2691.0097
0.246190366,84,20,28,5.1,7,194,68,Paddy,2078.0667
0.040937072,90,12,26,7.9,23,239,59,Paddy,1854.5939
0.434218327,84,20,28,5.1,26,239,67,Paddy,1711.9692
0.227460837,84,20,28,5.1,32,212,61,Paddy,2012.7572
0.320905891,84,20,28,5.1,31,235,57,Paddy,1945.1065
0.156397825,90,12,26,7.9,32,233,62,Paddy,1153.7304
0.416156941,84,20,28,5.1,26,207,75,Paddy,2663.7041
0.048452866,90,12,26,7.9,16,204,63,Paddy,1172.4631
0.301967404,84,20,28,5.1,27,155,78,Paddy,1702.5647
0.597000147,84,20,28,5.1,17,178,57,Paddy,2388.4711
0.263921255,84,20,28,5.1,9,227,82,Paddy,2427.7892
0.046602275,90,12,26,7.9,31,163,85,Paddy,2410.3362
0.975190117,84,20,28,5.1,10,191,56,Paddy,2867.7834
0.320733619,84,20,28,5.1,26,182,77,Paddy,2460.8895
0.332526868,84,20,28,5.1,19,166,71,Paddy,2372.0672
0.255007622,84,20,28,5.1,31,236,75,Paddy,1028.0394
0.087309529,90,12,26,7.9,17,171,68,Paddy,2320.0989
0.186759368,84,20,28,5.1,31,188,88,Paddy,2801.1490
0.216024503,84,20,28,5.1,14,195,73,Paddy,1166.0646
0.469601049,84,20,28,5.1,27,210,64,Paddy,1570.7405
0.298007978,84,20,28,5.1,14,164,80,Paddy,2063.8169
0.085920198,90,12,26,7.9,26,233,85,Paddy,1165.7838
0.107216882,90,12,26,7.9,17,187,86,Paddy,2771.6762
0.186249621,84,20,28,5.1,8,202,71,Paddy,2427.9622
0.012716882,90,12,26,7.9,13,150,73,Paddy,2788.4555
0.188853959,84,20,28,5.1,10,155,58,Paddy,1457.1149
0.081819007,90,12,26,7.9,16,172,80,Paddy,2282.7774
0.134618620,90,12,26,7.9,17,214,61,Paddy,951.5507
1.152755932,90,12,26,7.9,22,245,56,Paddy,1952.2106
0.287254891,84,20,28,5.1,16,240,82,Paddy,1310.0847
0.057861852,90,12,26,7.9,23,239,62,Paddy,2578.7626
0.178191697,84,20,28,5.1,28,181,70,Paddy,1015.6434
0.133157394,90,12,26,7.9,32,200,85,Paddy,2454.5331
0.166961085,84,20,28,5.1,24,179,56,Paddy,1548.9372
0.195950429,84,20,28,5.1,27,152,85,Paddy,2022.1035
0.151250631,90,12,26,7.9,25,152,78,Paddy,2091.0113
0.523320687,84,20,28,5.1,17,197,71,Paddy,2426.9893
0.552088805,84,20,28,5.1,13,243,63,Paddy,2246.3618
0.157728776,90,12,26,7.9,23,249,77,Paddy,2463.5868
0.181930441,84,20,28,5.1,28,194,55,Paddy,1463.4048
0.133552898,90,12,26,7.9,15,248,80,Paddy,1853.4293
0.085947769,90,12,26,7.9,16,200,84,Paddy,1540.7887
0.139407753,90,12,26,7.9,19,152,60,Paddy,2149.9828
0.274772730,84,20,28,5.1,20,183,71,Paddy,1007.7921
0.252942619,84,20,28,5.1,32,212,63,Paddy,1225.7611
0.069447582,90,12,26,7.9,16,235,68,Paddy,1384.1433
0.262862185,84,20,28,5.1,29,248,77,Paddy,2175.9992
0.246478486,84,20,28,5.1,21,150,65,Paddy,2223.0479
0.283831397,84,20,28,5.1,30,200,63,Paddy,950.1844
0.046265413,90,12,26,7.9,10,154,83,Paddy,2740.5400
0.065118947,90,12,26,7.9,15,231,66,Paddy,1530.7257
0.046408217,90,12,26,7.9,15,169,72,Paddy,2105.9333
0.075019832,90,12,26,7.9,25,206,67,Paddy,2346.7010
0.035194856,90,12,26,7.9,29,169,87,Paddy,993.7929
0.100303426,90,12,26,7.9,7,250,71,Paddy,1395.9986
0.227757306,84,20,28,5.1,10,188,76,Paddy,1496.0296
0.016564157,90,12,26,7.9,10,169,66,Paddy,1112.1557
0.017229798,90,12,26,7.9,17,165,55,Paddy,1390.8962
0.103853927,90,12,26,7.9,27,213,62,Paddy,2193.3803
0.229352817,84,20,28,5.1,32,193,78,Paddy,2194.6831
0.353110599,84,20,28,5.1,32,182,78,Paddy,1544.7836
0.129106996,90,12,26,7.9,22,188,76,Paddy,1391.3078
0.074123714,90,12,26,7.9,30,202,57,Paddy,1554.5955
0.258671193,84,20,28,5.1,21,201,65,Paddy,957.7088
0.055342797,90,12,26,7.9,29,192,66,Paddy,1422.3431
0.054337197,90,12,26,7.9,22,152,87,Paddy,1436.8202
0.028994954,90,12,26,7.9,13,180,75,Paddy,2623.3954
0.073130245,90,12,26,7.9,25,216,77,Paddy,1662.3163
0.121358523,90,12,26,7.9,26,219,81,Paddy,1694.5001
0.108419300,90,12,26,7.9,11,157,61,Paddy,1765.9012
0.296966870,84,20,28,5.1,25,225,59,Paddy,1355.0050
0.779473222,84,20,28,5.1,12,195,79,Paddy,1571.4436
0.057797851,90,12,26,7.9,31,163,77,Paddy,1177.2892
0.047349088,90,12,26,7.9,7,217,62,Paddy,1783.0569
0.147200291,90,12,26,7.9,12,202,72,Paddy,2772.0229
0.121179631,90,12,26,7.9,26,199,83,Paddy,1307.3772
0.413583966,84,20,28,5.1,19,165,64,Paddy,2158.8841
0.265563103,84,20,28,5.1,20,178,70,Paddy,1215.1991
0.127056844,90,12,26,7.9,28,178,70,Paddy,2249.8791
0.506493788,84,20,28,5.1,12,151,73,Paddy,2146.9170
0.236455100,84,20,28,5.1,7,240,75,Paddy,1885.0683
0.183718466,84,20,28,5.1,11,230,55,Paddy,2703.5099
0.112026182,90,12,26,7.9,22,212,78,Paddy,1321.2403
0.134986944,90,12,26,7.9,14,228,59,Paddy,2804.7788
0.123080537,90,12,26,7.9,25,179,61,Paddy,2270.9674
0.032977451,90,12,26,7.9,13,227,58,Paddy,1704.8016
0.062217994,90,12,26,7.9,22,206,83,Paddy,2424.5500
0.109410729,90,12,26,7.9,13,201,69,Paddy,1350.2125
0.139747519,90,12,26,7.9,20,191,82,Paddy,1528.7167
0.232365255,84,20,28,5.1,15,238,59,Paddy,2635.3261
0.233147250,84,20,28,5.1,28,204,57,Paddy,2374.7568
0.521825049,84,20,28,5.1,8,172,63,Paddy,1357.1366
0.381273490,84,20,28,5.1,22,150,60,Paddy,1517.1700
0.117116736,90,12,26,7.9,15,250,71,Paddy,1098.7471
0.513633652,84,20,28,5.1,25,240,80,Paddy,2814.0965
0.260165778,84,20,28,5.1,25,221,58,Paddy,1080.6006
0.234765899,84,20,28,5.1,29,180,56,Paddy,2678.3130
0.074131864,90,12,26,7.9,13,227,70,Paddy,2713.9800
0.180877968,84,20,28,5.1,24,227,65,Paddy,1883.2309
0.047557878,90,12,26,7.9,25,188,71,Paddy,1132.5210
0.018901860,90,12,26,7.9,30,239,65,Paddy,2640.6369
0.148395301,90,12,26,7.9,27,224,66,Paddy,1779.7764
0.069379380,90,12,26,7.9,15,184,87,Paddy,1834.0301
0.132452773,90,12,26,7.9,13,249,65,Paddy,2775.0493
0.234280203,84,20,28,5.1,29,169,64,Paddy,1514.1718
0.061093801,90,12,26,7.9,23,195,81,Paddy,2451.0445
0.342031545,84,20,28,5.1,12,191,61,Paddy,2453.3730
0.092749173,90,12,26,7.9,17,197,79,Paddy,1141.6694
0.034855450,90,12,26,7.9,23,196,83,Paddy,2221.5832
0.125617521,90,12,26,7.9,19,185,58,Paddy,1810.2644
0.108394753,90,12,26,7.9,15,182,75,Paddy,1041.5350
0.095316064,90,12,26,7.9,10,243,76,Paddy,976.9492
0.022088087,90,12,26,7.9,11,208,68,Paddy,1196.5774
0.372396972,84,20,28,5.1,15,229,64,Paddy,2853.7928
0.482283710,84,20,28,5.1,11,226,84,Paddy,940.8528
0.117329189,90,12,26,7.9,21,243,83,Paddy,1332.8663
0.038245501,90,12,26,7.9,32,192,57,Paddy,2803.4908
0.029555757,90,12,26,7.9,27,211,70,Paddy,2414.6052
0.195399073,84,20,28,5.1,29,236,55,Paddy,2022.2961
0.025092333,90,12,26,7.9,27,202,69,Paddy,2793.9832
0.104592002,90,12,26,7.9,9,171,75,Paddy,1482.6080
0.118832136,90,12,26,7.9,28,200,74,Paddy,1294.0411
0.218022491,84,20,28,5.1,17,232,64,Paddy,1853.1514
0.061394154,90,12,26,7.9,11,156,63,Paddy,2058.3840
0.027207887,90,12,26,7.9,10,230,82,Paddy,2361.3491
0.127944141,90,12,26,7.9,22,233,81,Paddy,1099.8132
0.147044457,90,12,26,7.9,9,173,72,Paddy,1924.5246
0.122328919,90,12,26,7.9,20,205,67,Paddy,2209.3136
0.210470468,84,20,28,5.1,24,247,56,Paddy,1435.1037
0.050846488,90,12,26,7.9,24,212,86,Paddy,2529.7273
0.212691001,84,20,28,5.1,25,208,63,Paddy,1389.7113
0.058831012,90,12,26,7.9,11,177,68,Paddy,1077.5907
0.096310570,90,12,26,7.9,16,213,87,Paddy,985.8679
0.150374283,90,12,26,7.9,14,172,74,Paddy,2725.5601
0.158325123,90,12,26,7.9,13,234,74,Paddy,1367.7614
0.224415302,84,20,28,5.1,16,248,81,Paddy,2383.8197
0.163541581,84,20,28,5.1,24,165,78,Paddy,958.5900
0.325681713,84,20,28,5.1,19,231,71,Paddy,2465.1659
0.092471143,90,12,26,7.9,19,224,66,Paddy,1922.9278
0.717968096,84,20,28,5.1,16,178,81,Paddy,2660.5583
0.116621081,90,12,26,7.9,25,195,57,Paddy,1525.2248
0.465662225,84,20,28,5.1,31,178,58,Paddy,2678.5028
0.023924991,90,12,26,7.9,12,242,85,Paddy,1177.4578
0.872767168,84,20,28,5.1,10,232,80,Paddy,964.1666
0.403033337,84,20,28,5.1,9,192,78,Paddy,1411.6796
0.490777714,84,20,28,5.1,25,211,62,Paddy,2387.8542
0.063133294,90,12,26,7.9,32,207,74,Paddy,1516.0573
0.168736275,84,20,28,5.1,25,156,76,Paddy,1313.1510
0.087682441,90,12,26,7.9,25,158,60,Paddy,1674.9981
0.159910127,90,12,26,7.9,23,209,70,Paddy,1989.2816
0.217638143,84,20,28,5.1,12,212,83,Paddy,2154.4300
0.030320733,90,12,26,7.9,26,178,56,Paddy,1301.9198
0.078934983,90,12,26,7.9,20,224,78,Paddy,1603.5773
0.105950312,90,12,26,7.9,30,246,88,Paddy,2734.4153
0.137313190,90,12,26,7.9,19,226,77,Paddy,1277.3228
0.335253742,84,20,28,5.1,28,230,60,Paddy,1149.6543
0.118217805,90,12,26,7.9,32,214,73,Paddy,2279.7825
0.174816146,84,20,28,5.1,32,187,63,Paddy,1383.4103
0.069055438,90,12,26,7.9,22,234,62,Paddy,1605.2650
0.024209223,90,12,26,7.9,21,187,68,Paddy,1938.7390
0.150593415,90,12,26,7.9,16,242,55,Paddy,1339.2023
0.224671721,84,20,28,5.1,32,163,70,Paddy,2282.1626
0.087249268,90,12,26,7.9,28,217,77,Paddy,2480.6787
0.127120317,90,12,26,7.9,19,178,77,Paddy,1538.5317
0.168757447,84,20,28,5.1,11,221,63,Paddy,1919.7456
0.221599199,84,20,28,5.1,9,160,72,Paddy,1926.4933
0.102143392,90,12,26,7.9,14,181,80,Paddy,2852.2235
0.130470922,90,12,26,7.9,22,215,77,Paddy,1379.9898
0.185082013,84,20,28,5.1,11,247,81,Paddy,1265.9196
0.142795399,90,12,26,7.9,9,208,76,Paddy,2393.5463
0.134913667,90,12,26,7.9,20,235,77,Paddy,1770.7257
0.399815201,84,20,28,5.1,23,166,82,Paddy,1722.4168
0.149678146,90,12,26,7.9,17,240,57,Paddy,2576.6790
0.422263671,84,20,28,5.1,9,224,65,Paddy,1922.1059
0.274349292,84,20,28,5.1,23,168,85,Paddy,1803.7559
0.509629662,84,20,28,5.1,11,239,75,Paddy,1065.7227
0.339884372,84,20,28,5.1,30,215,66,Paddy,1331.4089
0.150312012,90,12,26,7.9,25,237,67,Paddy,987.0015
0.664724039,84,20,28,5.1,13,202,58,Paddy,2132.4051
1.020199006,90,12,26,7.9,28,233,81,Paddy,1181.6725
0.330093309,84,20,28,5.1,22,202,71,Paddy,1749.4781
0.181832142,84,20,28,5.1,26,216,69,Paddy,1159.4665
0.721262901,84,20,28,5.1,14,165,69,Paddy,1122.9507
0.324746076,84,20,28,5.1,12,222,61,Paddy,2271.6303
0.606299856,84,20,28,5.1,14,156,57,Paddy,1582.1649
0.217027206,84,20,28,5.1,7,218,80,Paddy,2695.2333
0.148384746,90,12,26,7.9,20,174,77,Paddy,1049.6680
0.505336390,84,20,28,5.1,10,222,71,Paddy,2671.9339
0.926892353,84,20,28,5.1,22,202,75,Paddy,1064.3326
0.162135727,84,20,28,5.1,26,224,72,Paddy,1444.8330
0.795569254,84,20,28,5.1,7,152,57,Paddy,2336.0934
0.319818019,84,20,28,5.1,22,152,75,Paddy,2809.8223
0.250696559,84,20,28,5.1,20,209,65,Paddy,1308.6722
0.120729192,90,12,26,7.9,25,176,58,Paddy,2662.5517
0.010323782,90,12,26,7.9,7,228,67,Paddy,1864.2106
0.574629076,84,20,28,5.1,18,167,72,Paddy,2183.5190
0.349278471,84,20,28,5.1,17,237,78,Paddy,1478.5443
0.162222656,84,20,28,5.1,25,163,82,Paddy,1833.5455
0.222333201,84,20,28,5.1,15,173,64,Paddy,1981.8447
0.126741969,90,12,26,7.9,21,160,68,Paddy,1695.6839
0.293708220,84,20,28,5.1,14,209,74,Paddy,1464.1696
0.476607012,84,20,28,5.1,19,173,82,Paddy,2407.3245
0.204650057,84,20,28,5.1,16,243,69,Paddy,2027.8241
0.090236341,90,12,26,7.9,17,217,63,Paddy,1005.7849
0.092392692,90,12,26,7.9,28,220,78,Paddy,1028.8999
0.088125994,90,12,26,7.9,10,241,78,Paddy,1872.7807
0.080865567,90,12,26,7.9,31,161,67,Paddy,2253.5653
0.042038552,90,12,26,7.9,31,240,87,Paddy,2024.6708
0.307248018,84,20,28,5.1,7,171,69,Paddy,1623.5833
0.109846324,90,12,26,7.9,25,161,67,Paddy,2842.8676
0.064909637,90,12,26,7.9,21,190,82,Paddy,1978.0846
0.260887218,84,20,28,5.1,31,182,81,Paddy,1372.4163
0.016969296,90,12,26,7.9,20,246,56,Paddy,2664.7727
0.075442776,90,12,26,7.9,27,208,87,Paddy,2568.7123
0.240943024,84,20,28,5.1,18,180,80,Paddy,1120.3149
0.101096068,90,12,26,7.9,14,224,71,Paddy,1546.6555
0.071742667,90,12,26,7.9,19,190,79,Paddy,1506.5499
0.302490287,84,20,28,5.1,27,229,73,Paddy,2175.3269
0.111086815,90,12,26,7.9,21,150,58,Paddy,1137.5738
0.120108549,90,12,26,7.9,21,246,59,Paddy,1199.0433
0.373967544,84,20,28,5.1,19,223,70,Paddy,2268.0889
0.119889980,90,12,26,7.9,13,181,76,Paddy,1356.6914
0.220867171,84,20,28,5.1,17,191,71,Paddy,2696.5833
0.139360273,90,12,26,7.9,10,163,65,Paddy,2525.7389
0.053003107,90,12,26,7.9,25,182,58,Paddy,1646.1288
0.085848300,90,12,26,7.9,25,234,79,Paddy,2779.9408
0.466920428,84,20,28,5.1,14,188,80,Paddy,1971.1938
0.387061042,84,20,28,5.1,23,196,78,Paddy,1937.4034
0.035588779,90,12,26,7.9,24,238,83,Paddy,1120.7388
0.079412833,90,12,26,7.9,26,246,82,Paddy,1568.9235
0.244682104,84,20,28,5.1,23,207,84,Paddy,1680.1732
0.068521885,90,12,26,7.9,12,209,57,Paddy,1947.9572
0.141892710,90,12,26,7.9,28,193,58,Paddy,1477.5302
0.459207791,84,20,28,5.1,12,150,86,Paddy,2600.0360
0.080861467,90,12,26,7.9,12,229,59,Paddy,951.3175
0.144938467,90,12,26,7.9,16,236,75,Paddy,1713.1596
0.359741590,84,20,28,5.1,17,162,65,Paddy,2603.4226
0.163970906,84,20,28,5.1,15,215,74,Paddy,1809.4407
0.077414346,90,12,26,7.9,22,223,65,Paddy,2009.7995
0.242296637,84,20,28,5.1,21,195,62,Paddy,2437.3417
0.052035027,90,12,26,7.9,12,241,67,Paddy,1414.7326
0.107090891,90,12,26,7.9,15,174,76,Paddy,2090.8873
0.112968367,90,12,26,7.9,17,236,75,Paddy,2494.6125
0.353567558,84,20,28,5.1,20,187,84,Paddy,1274.3992
0.263375641,84,20,28,5.1,27,241,61,Paddy,2239.5571
0.206299217,84,20,28,5.1,21,243,87,Paddy,1121.9804
0.148997032,90,12,26,7.9,11,245,70,Paddy,2286.3768
0.048593344,90,12,26,7.9,23,196,82,Paddy,1126.6572
0.301990729,84,20,28,5.1,15,183,84,Paddy,2079.3652
0.106891410,90,12,26,7.9,17,168,62,Paddy,980.3802
0.030680505,90,12,26,7.9,25,213,61,Paddy,2512.7371
0.295411615,84,20,28,5.1,16,224,77,Paddy,1926.1565
0.072007521,90,12,26,7.9,26,243,77,Paddy,1140.2355
0.373647117,84,20,28,5.1,26,195,59,Paddy,2050.5572
0.055320341,90,12,26,7.9,8,186,61,Paddy,2261.2814
0.009090857,90,12,26,7.9,7,159,62,Paddy,1988.2168
0.014022565,90,12,26,7.9,19,208,55,Paddy,1142.6250
0.131096341,90,12,26,7.9,25,241,58,Paddy,2554.2213
0.006264998,90,12,26,7.9,13,167,63,Paddy,2607.5189
0.115716294,90,12,26,7.9,20,246,72,Paddy,2534.6027
0.116565752,90,12,26,7.9,17,186,84,Paddy,2295.0778
0.051515900,90,12,26,7.9,28,221,75,Paddy,2002.0914
0.056449914,90,12,26,7.9,31,205,82,Paddy,2215.6927
0.047966866,90,12,26,7.9,19,226,77,Paddy,1651.8130
0.060350696,90,12,26,7.9,19,191,63,Paddy,2109.0476
0.095048802,90,12,26,7.9,17,245,64,Paddy,1822.0108
0.150705359,90,12,26,7.9,20,177,82,Paddy,1701.2588
0.040700736,90,12,26,7.9,24,206,82,Paddy,2715.1004
0.077338926,90,12,26,7.9,15,184,64,Paddy,1590.4336
0.022047178,90,12,26,7.9,27,175,55,Paddy,2733.2901
0.183467136,84,20,28,5.1,26,241,68,Paddy,1345.5108
0.116115642,90,12,26,7.9,7,154,83,Paddy,2139.3106
0.040836341,90,12,26,7.9,18,194,75,Paddy,1636.7643
0.357433744,84,20,28,5.1,8,202,84,Paddy,2214.3315
0.693936775,84,20,28,5.1,10,194,58,Paddy,2795.9735
0.087278414,90,12,26,7.9,17,204,57,Paddy,2459.9317
0.164034224,84,20,28,5.1,26,151,79,Paddy,2313.4062
0.035052897,90,12,26,7.9,29,168,83,Paddy,1077.3218
0.048241563,90,12,26,7.9,12,247,56,Paddy,1413.7139
0.155342401,90,12,26,7.9,24,237,64,Paddy,1004.1330
0.248743170,84,20,28,5.1,21,227,73,Paddy,2272.4829
0.494802894,84,20,28,5.1,32,176,55,Paddy,1068.7825
0.233589379,84,20,28,5.1,11,207,63,Paddy,1330.0751
0.040526348,90,12,26,7.9,20,211,76,Paddy,1093.6698
0.109195100,90,12,26,7.9,10,183,69,Paddy,2205.6569
0.090520455,90,12,26,7.9,7,169,80,Paddy,2155.0665
0.098953827,90,12,26,7.9,20,173,62,Paddy,2113.5560
0.238729979,84,20,28,5.1,15,226,70,Paddy,1052.7237
0.177414085,84,20,28,5.1,23,222,65,Paddy,967.1617
0.521990945,84,20,28,5.1,16,158,81,Paddy,2135.2014
0.119381437,90,12,26,7.9,28,182,84,Paddy,1469.1357
0.282943169,84,20,28,5.1,11,166,55,Paddy,1810.0092
0.450945897,84,20,28,5.1,7,192,58,Paddy,2064.5546
0.028655394,90,12,26,7.9,16,211,88,Paddy,1769.4707
0.021283397,90,12,26,7.9,19,226,70,Paddy,1809.9863
0.082861284,90,12,26,7.9,19,164,63,Paddy,1860.4045
0.152411747,90,12,26,7.9,32,151,81,Paddy,2645.7897
0.214694688,84,20,28,5.1,28,246,86,Paddy,2028.6029
0.294703371,84,20,28,5.1,10,245,82,Paddy,2247.9703
0.450271159,84,20,28,5.1,29,193,62,Paddy,2007.7023
0.177409470,84,20,28,5.1,31,245,85,Paddy,1055.4039
0.404559542,84,20,28,5.1,12,198,76,Paddy,2549.1748
0.070017605,90,12,26,7.9,17,153,64,Paddy,1894.0579
0.155334791,90,12,26,7.9,31,202,63,Paddy,2676.1179
0.274839804,84,20,28,5.1,32,191,73,Paddy,1881.7066
0.037548973,90,12,26,7.9,9,151,61,Paddy,1136.7614
0.150980824,90,12,26,7.9,30,203,77,Paddy,1567.0588
0.319057903,84,20,28,5.1,11,160,79,Paddy,2119.5399
0.240108480,84,20,28,5.1,16,233,66,Paddy,2836.7905
0.094790885,90,12,26,7.9,13,175,82,Paddy,1896.6635
0.185184182,84,20,28,5.1,30,221,57,Paddy,1644.0040
0.059723686,90,12,26,7.9,22,214,70,Paddy,2270.6486
0.073524752,90,12,26,7.9,18,227,66,Paddy,2232.9203
0.329540175,84,20,28,5.1,17,163,72,Paddy,1126.4778
0.283888465,84,20,28,5.1,14,203,55,Paddy,2104.2132
0.007805555,90,12,26,7.9,27,184,87,Paddy,2519.2536
0.180232618,84,20,28,5.1,20,215,75,Paddy,2425.7338
0.035304084,91,16,23,7.4,30,159,61,Paddy,2401.4883
0.317123567,91,16,23,7.4,13,161,73,Paddy,1109.3026
0.421142302,91,16,23,7.4,28,178,77,Paddy,1909.1824
0.876374170,91,16,23,7.4,27,165,81,Paddy,998.9736
0.542712555,90,12,26,7.9,24,233,87,Paddy,2517.7978
0.340773835,90,12,26,7.9,18,224,75,Paddy,1204.2937
1.095100800,91,16,23,7.4,7,165,82,Paddy,1962.4635
1.453169738,91,16,23,7.4,29,229,73,Paddy,2504.3479
0.307424182,84,20,28,5.1,23,203,76,Paddy,1462.7392
17.049474550,84,20,28,5.1,32,223,55,Paddy,1727.7957
0.029006456,84,20,28,5.1,7,175,78,Paddy,1326.0645
0.060433312,91,16,23,7.4,17,165,60,Paddy,1142.9278
0.160190854,91,16,23,7.4,18,240,64,Paddy,2244.0927
0.411824994,91,16,23,7.4,30,209,85,Paddy,2197.8031
0.377592133,91,16,23,7.4,30,220,88,Paddy,2476.0900
0.233828010,91,16,23,7.4,31,170,55,Paddy,1259.9443
0.554475491,91,16,23,7.4,11,170,72,Paddy,1375.5621
1.271166236,91,16,23,7.4,21,241,65,Paddy,1658.7142
0.285858391,91,16,23,7.4,12,153,79,Paddy,1597.1919
0.504295260,91,16,23,7.4,8,196,55,Paddy,1906.9721
0.522669088,91,16,23,7.4,30,217,56,Paddy,2857.3134
0.098445460,84,20,28,5.1,29,158,72,Paddy,2542.1244
0.168785783,90,12,26,7.9,8,206,84,Paddy,1562.3964
0.236941125,84,20,28,5.1,15,237,75,Paddy,2103.1860
0.260941707,84,20,28,5.1,31,160,56,Paddy,1277.7650
0.154925158,91,16,23,7.4,25,220,77,Paddy,1887.9817
0.715888473,91,16,23,7.4,23,164,77,Paddy,1796.2357
0.725286428,84,20,28,5.1,9,191,63,Paddy,2161.6677
0.393733025,91,16,23,7.4,19,195,70,Paddy,1422.7165
0.448711407,91,16,23,7.4,22,166,85,Paddy,1163.5236
1.152693070,91,16,23,7.4,29,225,69,Paddy,2154.0627
0.202840928,91,16,23,7.4,9,221,60,Paddy,1137.6515
0.831735429,91,16,23,7.4,17,229,61,Paddy,2790.8200
0.168773438,91,16,23,7.4,7,163,62,Paddy,1323.2608
0.158009831,91,16,23,7.4,14,164,58,Sugarcane,51839.8072
